Token,Nodes,Smart_Contract_Flags,Dates
122361,"(723212, 2271038, 5695112)","(1, 0, 0)","2023-03-01, 2023-03-07"
131382,"(3932009, 5311882, 5497643)","(1, 0, 0)","2023-01-18, 2023-01-21"
112851,"(2906342, 4831948, 5371775)","(0, 1, 0)","2023-06-03, 2023-07-18"
122201,"(5629266, 6055160, 6758320)","(0, 1, 0)","2023-09-18, 2023-09-19, 2023-10-22, 2023-12-30"
130993,"(723212, 5058334, 5352081)","(1, 0, 0)","2023-01-01, 2023-01-07, 2023-01-08"
76860,"(679936, 723212, 3940533)","(0, 1, 1)","2023-01-02, 2023-07-31"
130148,"(723212, 5262425, 5362898)","(1, 0, 0)","2023-01-02, 2023-06-01"
132173,"(723212, 3461309, 4494261)","(1, 0, 0)","2023-01-02, 2023-01-07"
133716,"(3063559, 3530700, 5355047)","(0, 0, 1)","2023-04-22, 2023-04-24"
137947,"(723212, 1350429, 2004311)","(1, 0, 0)","2023-01-05, 2023-01-06"
137981,"(5374978, 5374981, 5591616)","(0, 1, 0)","2023-02-06, 2023-02-14"
44890,"(723212, 780182, 3940533)","(1, 0, 1)","2023-01-07, 2023-01-15"
60767,"(723212, 5023287, 5629817)","(1, 0, 0)","2023-02-13, 2023-03-15, 2023-03-26"
130209,"(753935, 2707311, 3940533)","(0, 0, 1)","2023-01-13, 2023-01-29"
130209,"(723212, 2901307, 7217292)","(1, 0, 0)","2023-10-16, 2023-11-07"
102838,"(836100, 5070400, 5291562)","(0, 0, 0)","2023-01-08, 2023-05-05"
116233,"(723212, 2326704, 5051959)","(1, 0, 0)","2023-01-08, 2023-01-11"
133502,"(2489612, 5412206, 5608100)","(0, 0, 0)","2023-03-24, 2023-03-26"
134417,"(723212, 5351978, 5405929)","(1, 0, 0)","2023-01-08, 2023-01-11"
138766,"(723212, 1507690, 4201481)","(1, 0, 0)","2023-01-08, 2023-01-09"
112999,"(913207, 2245460, 5079894)","(0, 0, 0)","2023-01-09, 2023-01-13"
133194,"(723212, 3595493, 3628704)","(1, 0, 0)","2023-01-21, 2023-01-30"
133194,"(723212, 1506059, 3628704)","(1, 0, 0)","2023-02-07, 2023-03-05, 2023-07-01"
133194,"(723212, 4341543, 5167045)","(1, 0, 0)","2023-06-01, 2023-06-16, 2023-07-20, 2023-08-11"
133194,"(723212, 3628704, 3930147)","(1, 0, 0)","2023-10-07, 2023-12-22"
134292,"(5355508, 5377821, 5420733)","(0, 0, 1)","2023-02-12, 2023-03-04, 2023-03-16"
140510,"(721372, 723212, 1156222)","(0, 1, 0)","2023-01-16, 2023-01-20"
140635,"(723212, 3407813, 4609372)","(1, 0, 0)","2023-01-12, 2023-03-01"
41262,"(478154, 1652420, 5534961)","(0, 0, 0)","2023-02-15, 2023-02-17"
117242,"(3484039, 5179584, 6055160)","(0, 0, 1)","2023-07-09, 2023-07-14, 2023-07-15, 2023-08-02, 2023-08-29, 2023-09-04, 2023-09-09, 2023-09-15"
121052,"(4963677, 5611814, 6117351)","(0, 0, 1)","2023-04-04, 2023-04-06"
139703,"(723212, 917610, 5413855)","(1, 0, 0)","2023-01-13, 2023-02-07"
139703,"(723212, 1208394, 5413855)","(1, 0, 0)","2023-08-04, 2023-08-18"
141205,"(723212, 1071467, 3155038)","(1, 0, 0)","2023-02-04, 2023-02-05"
141270,"(723212, 2205597, 5446301)","(1, 0, 0)","2023-01-13, 2023-02-18"
141382,"(3424834, 5449836, 5450048)","(0, 1, 0)","2023-01-13, 2023-01-31"
114196,"(3656851, 5613750, 7176153)","(0, 0, 0)","2023-11-21, 2023-11-30, 2023-12-11"
84278,"(1245559, 7462085, 7462182)","(0, 0, 0)","2023-11-19, 2023-11-22"
120189,"(723212, 1129409, 4435214)","(1, 0, 1)","2023-01-15, 2023-01-16"
134349,"(723212, 3407813, 4609372)","(1, 0, 0)","2023-01-15, 2023-03-04, 2023-03-05, 2023-04-12, 2023-05-13"
139211,"(478154, 681096, 5175872)","(0, 0, 0)","2023-01-15, 2023-08-05"
130524,"(5294085, 7411507, 7420128)","(1, 0, 0)","2023-11-02, 2023-11-03, 2023-11-05, 2023-11-06"
136153,"(723212, 3940533, 5359058)","(1, 1, 0)","2023-01-16, 2023-12-11"
142039,"(723212, 2431837, 3418585)","(1, 0, 0)","2023-02-14, 2023-04-26"
27250,"(3153420, 3491704, 3933610)","(0, 0, 1)","2023-04-29, 2023-06-13"
126746,"(4056016, 4121516, 5120531)","(0, 0, 0)","2023-12-21, 2024-01-26"
129176,"(924320, 2393994, 3041718)","(0, 0, 0)","2023-01-17, 2023-02-06"
138336,"(723212, 1825814, 2280391)","(1, 0, 0)","2023-01-17, 2023-02-02"
138336,"(723212, 5286457, 5380184)","(1, 0, 0)","2023-06-22, 2023-07-20"
142600,"(723212, 1106028, 1848773)","(1, 0, 0)","2023-01-18, 2023-01-19"
143034,"(723212, 3407813, 4609372)","(1, 0, 0)","2023-01-18, 2023-03-01"
19034,"(743424, 3751064, 5567040)","(0, 0, 0)","2023-02-05, 2023-02-11"
19034,"(743424, 1451797, 6225094)","(0, 0, 0)","2023-04-01, 2023-04-03"
19034,"(743424, 1506657, 6458350)","(0, 0, 0)","2023-04-29, 2023-04-30"
130654,"(1127792, 4891004, 6108843)","(0, 0, 0)","2023-04-21, 2023-05-21"
141789,"(723212, 4547322, 5428652)","(1, 0, 0)","2023-01-19, 2023-08-07"
142186,"(723212, 3396775, 6736709)","(1, 0, 0)","2023-07-10, 2023-07-22"
142192,"(723212, 1222436, 5473907)","(1, 0, 0)","2023-03-08, 2023-03-16"
143003,"(723212, 3940533, 5489076)","(1, 1, 0)","2023-01-19, 2023-01-21"
79717,"(6713063, 6787290, 6955427)","(0, 0, 0)","2023-12-08, 2024-02-14"
79717,"(6713063, 7567982, 7583774)","(0, 0, 0)","2023-12-31, 2024-01-07"
79717,"(6713063, 6726810, 7617272)","(0, 0, 0)","2024-01-09, 2024-02-09"
135434,"(1624519, 6055160, 6124688)","(0, 1, 0)","2023-08-27, 2024-02-17"
130324,"(391810, 723212, 5527650)","(0, 1, 0)","2023-02-01, 2023-02-15"
139687,"(391810, 723212, 5527650)","(0, 1, 0)","2023-02-11, 2023-03-15"
141089,"(933365, 3424466, 3940533)","(0, 0, 1)","2023-01-27, 2023-01-30"
67047,"(3153420, 3491704, 3933610)","(0, 0, 1)","2023-04-29, 2023-06-13"
144442,"(1662762, 3461571, 5527959)","(0, 0, 1)","2023-04-11, 2023-04-28"
127775,"(4658746, 5278443, 6521565)","(0, 0, 0)","2023-06-16, 2023-08-05"
127822,"(1600948, 5261218, 7477021)","(0, 0, 0)","2023-11-24, 2023-12-12"
143973,"(3571354, 4850069, 5510161)","(0, 0, 1)","2023-02-27, 2023-03-08"
144848,"(723212, 1406460, 4975081)","(1, 0, 0)","2023-01-28, 2023-02-01, 2023-02-25"
145157,"(465387, 2125672, 2805602)","(0, 0, 1)","2023-01-29, 2023-01-30"
135679,"(723212, 5070400, 5291562)","(1, 0, 0)","2023-07-21, 2023-08-25"
13087,"(602430, 1493038, 3418856)","(0, 0, 0)","2023-03-11, 2023-03-13"
85336,"(4040587, 5250871, 5340161)","(0, 0, 0)","2023-06-28, 2023-09-27"
118503,"(1334926, 3073375, 5363188)","(0, 0, 0)","2023-01-30, 2023-01-31, 2023-02-01"
144344,"(3581259, 7264424, 7293621)","(0, 0, 0)","2023-10-30, 2023-10-31"
103671,"(3439200, 3466750, 4609034)","(0, 0, 0)","2023-10-26, 2023-10-28"
146694,"(723212, 1080046, 2443777)","(1, 0, 0)","2023-01-31, 2023-05-17"
135401,"(952952, 2671292, 3410347)","(0, 0, 0)","2023-03-31, 2023-04-11"
129591,"(5274372, 5274403, 7209117)","(0, 0, 1)","2023-09-20, 2023-09-24"
129591,"(5274372, 5274403, 7263894)","(0, 0, 1)","2023-09-28, 2023-09-29"
147584,"(723212, 1468761, 5564747)","(1, 0, 0)","2023-02-02, 2023-02-04"
147627,"(5254125, 5254126, 5254127)","(0, 0, 0)","2023-02-02, 2023-02-03"
147633,"(3932009, 5071196, 5570653)","(1, 0, 0)","2023-02-02, 2023-02-06"
80695,"(723212, 742143, 3940533)","(1, 0, 1)","2023-02-03, 2023-02-05"
81436,"(723212, 925399, 972720)","(1, 0, 0)","2023-03-22, 2023-03-23"
128076,"(1040976, 3606661, 3884499)","(0, 0, 0)","2023-05-24, 2023-08-09"
134487,"(434350, 921640, 2367297)","(1, 0, 0)","2023-02-03, 2023-02-10"
143917,"(693703, 948039, 2208810)","(0, 0, 0)","2023-02-03, 2023-02-12"
143917,"(948039, 2208810, 3940533)","(0, 0, 1)","2023-02-23, 2023-02-27"
147719,"(723212, 767924, 3705222)","(1, 0, 0)","2023-02-03, 2023-03-22"
143783,"(2412814, 3107779, 3590633)","(0, 1, 0)","2023-02-04, 2023-02-05, 2023-02-06, 2023-02-07, 2023-02-11, 2023-02-15"
148119,"(723212, 921640, 2367297)","(1, 0, 0)","2023-02-04, 2023-03-02"
134366,"(3669770, 3693178, 5494259)","(0, 0, 0)","2023-02-05, 2023-12-10"
139195,"(4849318, 5585613, 5585638)","(0, 0, 0)","2023-02-05, 2023-05-25"
142915,"(561015, 848784, 1248380)","(0, 0, 0)","2023-03-12, 2023-03-13"
148679,"(612072, 645740, 723212)","(0, 0, 1)","2023-02-05, 2023-02-08"
143570,"(723212, 2205597, 5355113)","(1, 0, 0)","2023-02-06, 2023-02-16"
146530,"(2519106, 3323018, 4093067)","(0, 0, 0)","2023-03-09, 2023-03-12"
148381,"(5524332, 5584160, 5616025)","(0, 1, 0)","2023-02-17, 2023-02-18"
81604,"(1437396, 5596402, 6120514)","(0, 1, 0)","2023-03-17, 2023-04-16"
95288,"(723212, 2215157, 4110725)","(1, 0, 0)","2023-07-06, 2023-09-07"
139728,"(3139402, 3214868, 3940533)","(0, 0, 1)","2023-02-08, 2023-04-30"
139728,"(3139402, 3940533, 6558568)","(0, 1, 1)","2023-06-19, 2023-07-01"
139771,"(959295, 2444995, 5695886)","(0, 0, 0)","2023-04-13, 2023-05-08"
146791,"(723212, 1203765, 2115399)","(1, 0, 0)","2023-02-08, 2023-02-22"
90659,"(3515586, 3659206, 4432572)","(0, 0, 0)","2023-02-09, 2023-02-24"
149521,"(723212, 5569489, 5618974)","(1, 0, 0)","2023-02-10, 2023-03-08"
149928,"(163233, 5609826, 6332704)","(0, 1, 1)","2023-04-14, 2023-04-16, 2023-04-18, 2023-04-20, 2023-04-22, 2023-04-23, 2023-04-24, 2023-04-27, 2023-04-30, 2023-05-01, 2023-05-03, 2023-05-04, 2023-05-08, 2023-05-09, 2023-05-14, 2023-05-15, 2023-05-18, 2023-05-19, 2023-05-20, 2023-05-30, 2023-06-03, 2023-06-09, 2023-06-10, 2023-06-21, 2023-06-29, 2023-08-22, 2023-08-23, 2023-08-31, 2023-09-03, 2023-09-24, 2023-11-08, 2023-11-22"
149932,"(1173830, 2652297, 4660337)","(0, 0, 1)","2023-02-11, 2023-04-12"
149932,"(914621, 4660337, 6332704)","(0, 1, 1)","2023-08-23, 2023-08-31, 2023-09-24"
150122,"(4238695, 4283333, 4727813)","(0, 0, 0)","2023-02-09, 2023-02-12, 2023-03-01"
107759,"(723212, 2431837, 3418585)","(1, 0, 0)","2023-02-10, 2023-06-15"
149957,"(723212, 916763, 5610234)","(1, 0, 0)","2023-02-10, 2023-02-12, 2023-03-13"
89560,"(723212, 944173, 6736709)","(1, 0, 0)","2023-06-30, 2023-07-13"
127074,"(4849318, 5585613, 5585638)","(0, 0, 0)","2023-02-11, 2023-05-25"
142274,"(2663627, 5500860, 5680038)","(0, 1, 0)","2023-02-20, 2023-02-27"
150293,"(226012, 723212, 3317761)","(0, 1, 0)","2023-05-29, 2023-06-20"
85981,"(723212, 959774, 4669720)","(1, 0, 0)","2023-10-02, 2023-12-15"
121487,"(723212, 862488, 2502857)","(1, 0, 0)","2023-02-15, 2023-02-20"
144416,"(723212, 1034448, 5416352)","(1, 0, 0)","2023-02-12, 2023-02-23"
149600,"(2853448, 5047952, 5603609)","(0, 0, 1)","2023-02-14, 2023-03-07"
149600,"(4276574, 5047952, 5603609)","(0, 0, 1)","2023-02-15, 2023-03-23"
149600,"(4823861, 5047952, 5603609)","(0, 0, 1)","2023-02-18, 2023-12-15"
149600,"(4966006, 5047952, 5603609)","(0, 0, 1)","2023-02-23, 2023-08-18, 2023-09-20, 2023-10-24"
149600,"(4824118, 5047952, 5603609)","(0, 0, 1)","2023-02-27, 2023-03-19, 2023-04-03, 2023-06-09, 2023-11-29"
149600,"(5047952, 5603609, 5957780)","(0, 1, 0)","2023-03-01, 2023-09-16, 2023-10-31"
149600,"(4257911, 5047952, 5603609)","(0, 0, 1)","2023-03-02, 2023-08-02"
149600,"(4823385, 5047952, 5603609)","(0, 0, 1)","2023-03-04, 2023-03-29"
149600,"(3449652, 5047952, 5603609)","(0, 0, 1)","2023-03-09, 2023-05-06, 2023-06-02, 2023-08-15"
149600,"(5047952, 5603609, 6088734)","(0, 1, 0)","2023-03-12, 2023-04-05, 2023-09-19, 2023-12-17"
149600,"(3933405, 5047952, 5603609)","(0, 0, 1)","2023-03-15, 2023-04-14, 2024-01-16"
149600,"(4996964, 5047952, 5603609)","(0, 0, 1)","2023-03-16, 2023-03-17"
149600,"(5047952, 5603609, 5615623)","(0, 1, 0)","2023-03-26, 2023-03-30, 2023-04-27, 2023-05-24"
149600,"(4719918, 5047952, 5603609)","(0, 0, 1)","2023-03-27, 2024-01-02"
149600,"(3166353, 5047952, 5603609)","(0, 0, 1)","2023-04-01, 2023-08-22, 2023-09-26, 2024-02-23, 2024-03-11, 2024-03-15"
149600,"(3455104, 5047952, 5603609)","(0, 0, 1)","2023-04-04, 2023-04-10, 2023-10-08"
149600,"(3444543, 5047952, 5603609)","(0, 0, 1)","2023-04-09, 2023-04-18, 2023-05-15, 2023-08-23, 2023-09-25, 2023-10-05, 2023-10-10, 2023-10-14, 2023-10-20"
149600,"(4654748, 5047952, 5603609)","(0, 0, 1)","2023-04-13, 2023-10-25"
149600,"(4992730, 5047952, 5603609)","(0, 0, 1)","2023-04-25, 2023-06-03, 2023-08-04, 2023-09-12"
149600,"(3446443, 5047952, 5603609)","(0, 0, 1)","2023-05-19, 2023-10-29"
149600,"(4823407, 5047952, 5603609)","(0, 0, 1)","2023-05-21, 2023-10-19"
149600,"(4552038, 5047952, 5603609)","(0, 0, 1)","2023-05-22, 2023-10-03, 2023-10-13, 2023-10-21, 2024-02-29"
149600,"(3444808, 5047952, 5603609)","(0, 0, 1)","2023-05-23, 2024-02-16"
149600,"(3437313, 5047952, 5603609)","(0, 0, 1)","2023-05-30, 2023-10-26"
149600,"(5047952, 5603609, 6608425)","(0, 1, 0)","2023-06-01, 2023-07-25"
149600,"(5047952, 5603609, 5617481)","(0, 1, 0)","2023-06-05, 2023-09-11"
149600,"(4823193, 5047952, 5603609)","(0, 0, 1)","2023-06-06, 2023-10-27"
149600,"(3640223, 5047952, 5603609)","(0, 0, 1)","2023-06-14, 2023-07-13"
149600,"(5047952, 5199725, 5603609)","(0, 0, 1)","2023-06-15, 2023-07-10, 2023-08-14"
149600,"(5047952, 5603609, 6659616)","(0, 1, 0)","2023-06-16, 2023-07-23"
149600,"(4467943, 5047952, 5603609)","(0, 0, 1)","2023-07-05, 2023-07-06, 2023-12-28, 2024-01-01"
149600,"(3450092, 5047952, 5603609)","(0, 0, 1)","2023-07-07, 2024-01-11, 2024-01-12"
149600,"(4654327, 5047952, 5603609)","(0, 0, 1)","2023-07-08, 2023-07-24"
149600,"(2521929, 5047952, 5603609)","(0, 0, 1)","2023-07-14, 2023-11-01"
149600,"(5047952, 5603609, 6926789)","(0, 1, 0)","2023-08-08, 2023-08-10, 2023-08-11, 2023-08-28"
149600,"(4277169, 5047952, 5603609)","(0, 0, 1)","2023-08-16, 2024-02-24"
149600,"(4886554, 5047952, 5603609)","(0, 0, 1)","2023-08-21, 2023-09-08, 2023-09-15, 2024-01-22, 2024-02-07"
149600,"(4823891, 5047952, 5603609)","(0, 0, 1)","2023-08-26, 2024-02-10"
149600,"(5047952, 5603609, 6550327)","(0, 1, 0)","2023-08-30, 2023-08-31"
149600,"(4823030, 5047952, 5603609)","(0, 0, 1)","2023-09-01, 2023-09-21"
149600,"(3843685, 5047952, 5603609)","(0, 0, 1)","2023-09-24, 2023-11-15, 2023-12-06, 2024-01-13, 2024-02-19"
149600,"(4824868, 5047952, 5603609)","(0, 0, 1)","2023-09-27, 2024-01-04"
149600,"(4601148, 5047952, 5603609)","(0, 0, 1)","2023-10-01, 2023-10-02, 2023-10-09, 2023-10-12"
149600,"(5047952, 5603609, 6810426)","(0, 1, 0)","2023-10-11, 2023-12-08"
149600,"(5047952, 5603609, 7279595)","(0, 1, 0)","2023-10-15, 2023-11-02"
149600,"(4799097, 5047952, 5603609)","(0, 0, 1)","2023-10-30, 2023-12-01, 2024-01-25"
149600,"(3729812, 5047952, 5603609)","(0, 0, 1)","2023-11-03, 2023-11-21"
149600,"(4124859, 5047952, 5603609)","(0, 0, 1)","2023-11-06, 2023-11-10, 2023-11-16, 2023-11-22, 2023-12-25"
149600,"(3522448, 5047952, 5603609)","(0, 0, 1)","2023-11-11, 2023-12-03, 2023-12-05"
149600,"(5047952, 5603609, 7458590)","(0, 1, 0)","2023-11-18, 2023-11-26"
149600,"(3577016, 5047952, 5603609)","(0, 0, 1)","2023-11-20, 2024-02-09"
149600,"(5047952, 5603609, 7026933)","(0, 1, 0)","2023-11-23, 2023-12-12"
149600,"(4825032, 5047952, 5603609)","(0, 0, 1)","2023-11-24, 2023-11-25, 2024-01-31, 2024-02-18"
149600,"(3637165, 5047952, 5603609)","(0, 0, 1)","2023-11-27, 2024-03-08"
149600,"(5047952, 5354714, 5603609)","(0, 0, 1)","2023-12-11, 2023-12-22, 2023-12-27, 2023-12-31, 2024-01-03, 2024-01-05, 2024-01-06, 2024-01-07, 2024-01-10, 2024-01-15, 2024-01-17, 2024-01-20, 2024-02-01, 2024-02-15, 2024-03-04, 2024-03-09"
149600,"(4040595, 5047952, 5603609)","(0, 0, 1)","2023-12-16, 2023-12-24"
149600,"(4823594, 5047952, 5603609)","(0, 0, 1)","2024-02-28, 2024-03-01"
149510,"(882800, 4350136, 4616656)","(0, 0, 0)","2023-02-21, 2023-02-26"
141614,"(723212, 2083591, 3460066)","(1, 0, 0)","2023-04-13, 2023-04-27"
104695,"(1563698, 2453888, 2789815)","(0, 0, 0)","2023-02-15, 2023-02-16"
123169,"(2919658, 3967120, 4660337)","(0, 0, 1)","2023-09-20, 2023-09-26"
125702,"(723212, 1992052, 3953877)","(1, 0, 0)","2023-02-15, 2023-02-22"
149064,"(5594919, 5650754, 5650779)","(0, 0, 0)","2023-02-15, 2023-02-20"
149039,"(5366600, 6141590, 6149476)","(0, 0, 1)","2023-04-15, 2023-06-16"
152065,"(1391456, 2805602, 5270370)","(0, 1, 0)","2023-02-19, 2023-03-16, 2023-03-24"
152436,"(5653541, 5653542, 5653543)","(1, 1, 1)","2023-02-16, 2023-11-28"
152436,"(1354063, 5653541, 5653543)","(0, 1, 1)","2023-02-17, 2023-02-24, 2023-03-01, 2023-03-05, 2023-03-29, 2023-04-06, 2023-05-09, 2023-07-19, 2023-07-21, 2023-07-25, 2023-08-03, 2023-08-20, 2023-08-22, 2023-08-25, 2023-09-13, 2023-10-09, 2023-10-10, 2024-01-04, 2024-01-08, 2024-01-12, 2024-01-14, 2024-01-18, 2024-02-09, 2024-03-17"
152436,"(4521171, 5653541, 5653543)","(0, 1, 1)","2023-02-21, 2023-03-14, 2023-05-19, 2023-07-05, 2023-10-19"
152436,"(3083883, 5653541, 5653543)","(0, 1, 1)","2023-03-26, 2023-04-25, 2023-04-30, 2023-05-30, 2023-08-07"
152436,"(1549052, 5653541, 5653543)","(0, 1, 1)","2023-05-10, 2023-07-06, 2023-12-26, 2024-02-23, 2024-03-18"
152436,"(5195818, 5653541, 5653543)","(0, 1, 1)","2023-05-21, 2023-05-28, 2023-08-04, 2023-08-13"
152436,"(1476209, 5653541, 5653543)","(0, 1, 1)","2023-06-14, 2023-09-05"
152436,"(2603150, 5653541, 5653543)","(0, 1, 1)","2023-07-08, 2023-07-24, 2023-09-01"
152436,"(1599575, 5653541, 5653543)","(0, 1, 1)","2023-07-26, 2023-08-01, 2023-08-08, 2023-10-12, 2023-10-16, 2023-11-16, 2023-11-21, 2023-11-22, 2023-12-02, 2023-12-03, 2023-12-13, 2023-12-18, 2023-12-22, 2023-12-24, 2024-01-15, 2024-01-16, 2024-01-29, 2024-02-07, 2024-02-19, 2024-02-20"
152436,"(3444282, 5653541, 5653543)","(0, 1, 1)","2023-08-23, 2023-09-21, 2023-11-08, 2023-11-15"
152436,"(4586620, 5653541, 5653543)","(0, 1, 1)","2023-09-18, 2024-01-28, 2024-02-04"
152436,"(4483683, 5653541, 5653543)","(0, 1, 1)","2023-10-14, 2023-10-15, 2023-10-21"
152436,"(5653541, 5653543, 7443786)","(1, 1, 0)","2023-11-10, 2023-11-13, 2023-11-29, 2023-12-05, 2023-12-07, 2024-01-24"
152436,"(4312496, 5653541, 5653543)","(0, 1, 1)","2023-12-06, 2024-01-01, 2024-01-26"
91536,"(4272981, 6055160, 7197583)","(0, 1, 0)","2023-09-25, 2023-09-26"
113189,"(735747, 1819532, 3940533)","(0, 0, 1)","2023-02-17, 2023-02-20"
120764,"(723212, 5040681, 5658186)","(1, 0, 0)","2023-02-17, 2023-02-18"
150518,"(5475255, 5619332, 5619333)","(0, 0, 0)","2023-02-17, 2023-02-21"
147502,"(5673463, 5988809, 6000085)","(0, 0, 0)","2023-07-24, 2023-07-26"
147502,"(4081086, 5988809, 6000085)","(0, 0, 0)","2023-08-16, 2023-08-17, 2023-08-19"
60809,"(723212, 1517914, 5607588)","(1, 0, 0)","2023-02-19, 2023-02-21"
149153,"(2394976, 4888314, 5664950)","(0, 0, 0)","2023-02-19, 2023-02-27, 2023-03-18, 2023-03-22"
149153,"(2394976, 5664950, 6082831)","(0, 0, 0)","2023-04-09, 2023-07-03, 2023-08-06"
153640,"(723212, 2952342, 3758908)","(1, 0, 0)","2023-02-19, 2023-03-01, 2023-03-10, 2023-03-24"
154132,"(5685704, 5886214, 6648938)","(1, 0, 0)","2023-12-15, 2024-01-13"
153200,"(723212, 1517481, 3658739)","(1, 0, 0)","2023-03-19, 2023-04-13"
26290,"(780141, 3186014, 5596007)","(0, 0, 1)","2023-04-12, 2023-06-12"
149420,"(1091699, 1734748, 3146764)","(0, 0, 0)","2023-12-15, 2023-12-18"
153020,"(873201, 1206543, 3940533)","(0, 0, 1)","2023-02-22, 2023-05-25"
154911,"(4968330, 5700835, 5700836)","(0, 1, 1)","2023-02-25, 2023-03-12"
154911,"(3584337, 5700835, 5700836)","(0, 1, 1)","2023-03-01, 2023-03-05"
154911,"(1455989, 5700835, 5700836)","(0, 1, 1)","2023-04-01, 2023-04-05"
154911,"(5700835, 5700836, 6560702)","(1, 1, 1)","2023-05-19, 2023-09-06"
154911,"(5700835, 5700836, 7078055)","(1, 1, 0)","2023-09-07, 2023-09-08"
144968,"(5344256, 5346297, 6055160)","(0, 0, 1)","2023-04-09, 2023-05-02"
150214,"(2937050, 6408715, 6572124)","(0, 1, 1)","2023-08-05, 2023-08-07"
75118,"(2487869, 3342519, 3366386)","(0, 0, 0)","2023-02-28, 2023-05-24"
112331,"(2468040, 3229493, 5062449)","(0, 0, 0)","2023-04-06, 2023-12-27"
146501,"(4208034, 4300002, 4410877)","(0, 0, 0)","2023-03-15, 2024-03-16"
147081,"(723212, 1453988, 2854733)","(1, 0, 0)","2023-02-24, 2023-02-28"
154842,"(723212, 790077, 3913830)","(1, 0, 0)","2023-02-24, 2023-03-23"
155369,"(723212, 3041279, 5223444)","(1, 0, 0)","2023-03-05, 2023-03-06, 2023-03-07"
128816,"(6227120, 6470258, 6477952)","(0, 0, 0)","2023-05-19, 2023-05-21, 2023-05-28"
128816,"(6227120, 6469143, 6477952)","(0, 0, 0)","2023-05-25, 2023-05-31"
130502,"(1055258, 5297976, 6819409)","(0, 1, 0)","2023-11-08, 2023-12-29"
154930,"(661876, 5437946, 5489353)","(0, 0, 1)","2023-03-03, 2023-03-04"
113288,"(4821243, 4821245, 4821248)","(0, 0, 0)","2023-03-31, 2023-04-06"
156403,"(723212, 1023171, 1752264)","(1, 0, 0)","2023-02-27, 2023-02-28"
23433,"(723212, 874912, 3892985)","(1, 0, 0)","2023-02-28, 2023-09-17, 2023-09-19, 2023-10-26"
23433,"(723212, 1349039, 5468148)","(1, 0, 0)","2023-09-14, 2023-09-27"
119264,"(723212, 3093927, 5203805)","(1, 0, 0)","2023-09-26, 2023-12-25"
152507,"(2861237, 3579850, 4002811)","(0, 0, 0)","2023-03-13, 2023-04-02"
153128,"(723212, 5569489, 5665150)","(1, 0, 0)","2023-02-28, 2023-03-04"
153128,"(723212, 3465490, 5665150)","(1, 0, 0)","2023-03-17, 2023-03-21"
155506,"(5584666, 6052785, 6090988)","(0, 0, 0)","2023-03-20, 2023-05-09"
130639,"(4792318, 5526750, 5961598)","(0, 0, 0)","2023-03-01, 2023-03-10"
107607,"(723212, 827343, 3940533)","(1, 0, 1)","2023-08-02, 2023-09-28"
69233,"(3175934, 3216801, 4611221)","(0, 0, 0)","2023-03-04, 2023-09-18"
147899,"(163233, 723212, 901400)","(0, 1, 0)","2023-03-04, 2023-07-03, 2023-07-25"
154929,"(1596880, 1803330, 5733323)","(0, 0, 0)","2023-03-04, 2023-03-05"
158076,"(1919064, 3803542, 4113193)","(0, 0, 0)","2023-03-04, 2023-03-06"
158088,"(723212, 1066636, 2086591)","(1, 0, 0)","2023-03-04, 2023-07-10"
158118,"(1191698, 3940533, 5997562)","(0, 1, 0)","2023-03-04, 2023-03-11"
158118,"(984233, 1191698, 3940533)","(0, 0, 1)","2023-03-10, 2023-03-29"
158118,"(948988, 1191698, 3940533)","(0, 0, 1)","2023-03-19, 2023-03-20, 2023-03-22"
158118,"(759865, 1191698, 3940533)","(0, 0, 1)","2023-03-21, 2023-03-30"
158335,"(723212, 1445695, 4832506)","(1, 0, 0)","2023-03-04, 2023-03-07"
84183,"(1765988, 3752497, 6055160)","(0, 0, 1)","2023-03-12, 2023-03-13"
157514,"(723212, 4335750, 4852636)","(1, 0, 0)","2023-03-06, 2023-03-09"
120479,"(3962646, 5235345, 5341511)","(1, 0, 0)","2023-03-16, 2023-03-21"
143175,"(703185, 5700045, 6078681)","(0, 1, 0)","2023-03-09, 2023-04-02"
155903,"(2105718, 4608121, 5738644)","(0, 0, 0)","2023-08-09, 2023-08-12"
49846,"(4274824, 5694109, 6055160)","(0, 0, 1)","2024-01-14, 2024-01-15"
49846,"(3573070, 5694109, 6055160)","(0, 0, 1)","2024-01-16, 2024-01-17"
149860,"(1284635, 4640255, 6928315)","(0, 0, 1)","2023-10-03, 2023-10-10"
152619,"(723212, 794225, 2926123)","(1, 0, 0)","2023-03-10, 2023-03-19"
144906,"(3608461, 5531744, 5532656)","(1, 0, 0)","2023-12-10, 2023-12-12"
144906,"(2525110, 3608461, 7264424)","(0, 1, 0)","2024-02-27, 2024-02-28"
149591,"(5673463, 5988809, 6000085)","(0, 0, 0)","2023-07-22, 2023-07-24, 2023-07-26"
153035,"(5701321, 6424712, 6456079)","(0, 0, 0)","2023-04-28, 2023-04-29"
160700,"(924418, 3940533, 6086273)","(0, 1, 0)","2023-03-11, 2023-03-12"
157265,"(5001411, 7376551, 7488691)","(0, 1, 0)","2023-11-29, 2023-12-08"
157516,"(723212, 3940533, 5959832)","(1, 1, 0)","2023-03-12, 2023-07-29"
159864,"(723212, 3105845, 4852636)","(1, 0, 0)","2023-03-18, 2023-03-19"
