Token,Nodes,Smart_Contract_Flags,Dates,Temporal_Distance
12254,"[6764769, 1109194, 1109196, 12]","(0, 1, 1, 0)","['2023-06-28', '2023-07-02']",[4]
85336,"[5340161, 4040587, 12, 5250871]","(0, 0, 0, 0)","['2023-06-28', '2023-09-27']",[91]
127746,"[5557008, 12, 5170949, 5237446]","(0, 0, 0, 1)","['2023-06-28', '2023-07-17', '2023-07-27', '2023-08-06', '2023-08-16', '2023-08-25']","[19, 10, 10, 10, 9]"
66771,"[3661193, 3578306, 3260597, 3210118]","(0, 0, 0, 0)","['2023-06-30', '2023-07-31']",[31]
79008,"[1140585, 12, 723212, 3752358]","(0, 0, 1, 0)","['2023-07-02', '2023-08-02']",[31]
183177,"[6083001, 1558146, 5611531, 12]","(1, 0, 0, 0)","['2023-07-02', '2023-07-03']",[1]
24715,"[539880, 12, 6230797, 2226550]","(0, 0, 1, 1)","['2023-07-03', '2023-07-07', '2023-07-20', '2023-08-01', '2023-08-27', '2023-10-14']","[4, 13, 12, 26, 48]"
149600,"[5047952, 5603609, 12, 4467943]","(0, 1, 0, 0)","['2023-07-05', '2023-07-06', '2023-12-28', '2024-01-01']","[1, 175, 4]"
149600,"[5047952, 5603609, 3450092, 12]","(0, 1, 0, 0)","['2023-07-07', '2024-01-11', '2024-01-12']","[188, 1]"
171503,"[6730073, 6403161, 6814937, 12]","(0, 1, 0, 0)","['2023-07-07', '2023-07-10', '2023-07-11']","[3, 1]"
103683,"[1649144, 3887561, 1350833, 3271567]","(0, 0, 0, 0)","['2023-07-08', '2023-10-30']",[114]
149600,"[5047952, 5603609, 12, 4654327]","(0, 1, 0, 0)","['2023-07-08', '2023-07-24']",[16]
152436,"[12, 5653541, 2603150, 5653543]","(0, 1, 0, 1)","['2023-07-08', '2023-07-24', '2023-09-01']","[16, 39]"
128634,"[6583595, 5255675, 12, 5177797]","(0, 1, 0, 0)","['2023-07-09', '2023-09-05']",[58]
12254,"[1109194, 1109196, 12, 2737503]","(1, 1, 0, 0)","['2023-07-10', '2023-07-18']",[8]
155686,"[4665512, 5188754, 4682219, 12]","(0, 0, 0, 0)","['2023-07-11', '2023-10-03']",[84]
128410,"[5247587, 12, 5252501, 1840611]","(1, 0, 0, 0)","['2023-07-12', '2023-10-16']",[96]
179913,"[6696720, 6696721, 12, 6716785]","(0, 1, 0, 0)","['2023-07-12', '2023-08-01', '2023-11-17']","[20, 108]"
24715,"[80093, 12, 6230797, 2226550]","(0, 0, 1, 1)","['2023-07-14', '2023-09-05']",[53]
149600,"[2521929, 5603609, 12, 5047952]","(0, 1, 0, 0)","['2023-07-14', '2023-11-01']",[110]
171776,"[5137176, 5307417, 12, 6161236]","(0, 0, 0, 0)","['2023-07-15', '2023-07-29']",[14]
181521,"[6742668, 6742667, 12, 6849604]","(1, 1, 0, 1)","['2023-07-15', '2023-08-16']",[32]
24715,"[1205504, 12, 6230797, 2226550]","(0, 0, 1, 1)","['2023-07-18', '2023-08-05']",[18]
126330,"[5207912, 12, 5207910, 6847903]","(1, 0, 1, 0)","['2023-07-18', '2023-08-30', '2023-08-31']","[43, 1]"
103836,"[4132800, 4747922, 12, 5529870]","(0, 1, 0, 0)","['2023-07-19', '2023-08-30', '2023-08-31', '2023-10-01', '2023-10-11', '2023-10-23']","[42, 1, 31, 10, 12]"
104338,"[3688305, 12, 1866589, 558142]","(0, 0, 0, 0)","['2023-07-20', '2023-09-12']",[54]
152436,"[12, 5653541, 1599575, 5653543]","(0, 1, 0, 1)","['2023-07-26', '2023-08-01', '2023-08-08', '2023-10-12', '2023-10-16', '2023-11-16', '2023-11-21', '2023-11-22', '2023-12-02', '2023-12-03', '2023-12-13', '2023-12-18', '2023-12-22', '2023-12-24', '2024-01-15', '2024-01-16', '2024-01-29', '2024-02-07', '2024-02-19', '2024-02-20']","[6, 7, 65, 4, 31, 5, 1, 10, 1, 10, 5, 4, 2, 22, 1, 13, 9, 12, 1]"
185963,"[990336, 4200402, 723212, 12]","(0, 0, 1, 0)","['2023-07-26', '2023-08-03']",[8]
128410,"[1115114, 5247587, 12, 1837117]","(0, 1, 0, 0)","['2023-07-27', '2023-08-05']",[9]
175334,"[6548961, 12, 6496269, 6549001]","(1, 0, 0, 0)","['2023-07-27', '2023-08-02']",[6]
186109,"[2085787, 12, 723212, 5517230]","(0, 0, 1, 0)","['2023-07-28', '2023-09-12', '2023-11-17', '2024-01-11']","[46, 66, 55]"
181521,"[6742668, 6779242, 6742667, 12]","(1, 1, 1, 0)","['2023-07-29', '2023-07-30']",[1]
184939,"[4651633, 723212, 12, 6618197]","(0, 1, 0, 0)","['2023-07-30', '2023-08-05']",[6]
11984,"[3573912, 3072505, 12, 4909908]","(0, 0, 0, 0)","['2023-07-31', '2023-08-03']",[3]
181521,"[6779242, 6742667, 6742668, 12]","(1, 1, 1, 0)","['2023-07-31', '2023-08-06']",[6]
24715,"[4351866, 12, 6230797, 2226550]","(0, 0, 1, 1)","['2023-08-02', '2023-08-09']",[7]
77938,"[6858410, 6556171, 6923740, 5664966]","(1, 0, 1, 1)","['2023-08-02', '2023-08-03']",[1]
83588,"[2377809, 4040876, 4036283, 12]","(0, 1, 1, 0)","['2023-08-02', '2023-10-18', '2023-10-19', '2023-10-25', '2023-11-18', '2024-01-27']","[77, 1, 6, 24, 70]"
161775,"[5536568, 12, 6090750, 1592103]","(0, 0, 0, 0)","['2023-08-02', '2023-08-04', '2023-09-03']","[2, 30]"
181337,"[6624698, 794225, 2805602, 6726035]","(0, 0, 1, 0)","['2023-08-02', '2023-08-03']",[1]
185782,"[800627, 723212, 12, 5509846]","(0, 1, 0, 0)","['2023-08-02', '2023-08-05']",[3]
187251,"[3807288, 6920794, 12, 3800908]","(0, 0, 0, 0)","['2023-08-02', '2023-08-10']",[8]
164001,"[6858108, 6162156, 3729062, 6107318]","(0, 0, 0, 0)","['2023-08-04', '2023-08-24']",[20]
22136,"[1785179, 5473186, 6087092, 12]","(0, 1, 1, 0)","['2023-08-06', '2023-08-11']",[5]
187952,"[6176289, 12, 6593693, 6593743]","(0, 0, 0, 0)","['2023-08-06', '2023-08-09']",[3]
149600,"[5047952, 5603609, 12, 6926789]","(0, 1, 0, 0)","['2023-08-08', '2023-08-10', '2023-08-11', '2023-08-28']","[2, 1, 17]"
176438,"[1138713, 6958275, 12, 1359181]","(0, 1, 0, 0)","['2023-08-08', '2023-08-09']",[1]
177731,"[6660476, 6869848, 6610676, 12]","(0, 1, 1, 0)","['2023-08-08', '2023-08-17']",[9]
12254,"[1109194, 12, 1109196, 4798357]","(1, 0, 1, 0)","['2023-08-09', '2023-08-20']",[11]
43227,"[781188, 5531738, 12, 723212]","(0, 0, 0, 1)","['2023-08-10', '2023-11-16', '2023-12-01', '2023-12-07', '2023-12-26']","[98, 15, 6, 19]"
49247,"[2960777, 12, 1943437, 3210993]","(0, 0, 0, 0)","['2023-08-12', '2023-09-06']",[25]
189204,"[4416329, 7000002, 12, 6999933]","(0, 0, 0, 0)","['2023-08-12', '2023-08-13']",[1]
94119,"[3058249, 2839386, 12, 4331143]","(0, 0, 0, 1)","['2023-08-13', '2023-08-20']",[7]
177831,"[6612576, 6612577, 2037988, 12]","(1, 1, 0, 0)","['2023-08-13', '2023-08-30']",[17]
179594,"[1963428, 6300313, 2805602, 12]","(0, 0, 1, 0)","['2023-08-13', '2023-08-14']",[1]
189527,"[1780352, 12, 3940533, 5978175]","(0, 0, 1, 0)","['2023-08-14', '2023-10-09', '2023-10-12']","[56, 3]"
149600,"[5047952, 5603609, 4277169, 12]","(0, 1, 0, 0)","['2023-08-16', '2024-02-24']",[192]
187353,"[6923072, 6936515, 12, 7028079]","(1, 0, 0, 0)","['2023-08-16', '2023-08-17']",[1]
185754,"[6055160, 12, 6874092, 6883469]","(1, 0, 0, 0)","['2023-08-20', '2023-12-02']",[104]
149600,"[5047952, 5603609, 4886554, 12]","(0, 1, 0, 0)","['2023-08-21', '2023-09-08', '2023-09-15', '2024-01-22', '2024-02-07']","[18, 7, 129, 16]"
149932,"[6332704, 4660337, 12, 914621]","(1, 1, 0, 0)","['2023-08-23', '2023-08-31', '2023-09-24']","[8, 24]"
152436,"[3444282, 12, 5653541, 5653543]","(0, 0, 1, 1)","['2023-08-23', '2023-09-21', '2023-11-08', '2023-11-15']","[29, 48, 7]"
186109,"[2975893, 12, 723212, 5517230]","(0, 0, 1, 0)","['2023-08-24', '2023-11-30']",[98]
161775,"[5536568, 604593, 12, 6090750]","(0, 0, 0, 0)","['2023-08-25', '2023-08-31']",[6]
149600,"[5047952, 5603609, 4823891, 12]","(0, 1, 0, 0)","['2023-08-26', '2024-02-10']",[168]
186109,"[12, 723212, 5517230, 48620]","(0, 1, 0, 0)","['2023-08-26', '2024-02-01']",[159]
149600,"[5047952, 5603609, 12, 6550327]","(0, 1, 0, 0)","['2023-08-30', '2023-08-31']",[1]
149600,"[5047952, 5603609, 12, 4823030]","(0, 1, 0, 0)","['2023-09-01', '2023-09-21']",[20]
171254,"[5180561, 3671330, 6385011, 6385319]","(0, 0, 0, 0)","['2023-09-02', '2023-12-02']",[91]
120682,"[5983088, 6542593, 3739623, 5050071]","(0, 0, 0, 0)","['2023-09-04', '2023-10-02', '2023-11-06', '2024-01-05']","[28, 35, 60]"
191755,"[7111953, 5061978, 12, 3940533]","(0, 0, 0, 1)","['2023-09-05', '2023-09-06']",[1]
15482,"[1847163, 5098923, 3644206, 3644207]","(0, 0, 0, 0)","['2023-09-06', '2023-09-17']",[11]
86663,"[5555162, 12, 723212, 3146830]","(0, 0, 1, 0)","['2023-09-06', '2023-09-14']",[8]
122024,"[5076879, 12, 5068334, 7078055]","(1, 0, 1, 0)","['2023-09-06', '2023-09-07']",[1]
129538,"[5273196, 7078055, 12, 5273199]","(0, 0, 0, 1)","['2023-09-06', '2023-09-07', '2023-09-08']","[1, 1]"
160836,"[1117456, 723212, 12, 1186356]","(0, 1, 0, 0)","['2023-09-06', '2023-12-08']",[93]
154911,"[5700835, 5700836, 12, 7078055]","(1, 1, 0, 0)","['2023-09-07', '2023-09-08']",[1]
74549,"[7150056, 7153961, 4016716, 1017608]","(1, 1, 1, 0)","['2023-09-08', '2023-09-19']",[11]
74549,"[7150056, 7153961, 1055288, 4016716]","(1, 1, 0, 1)","['2023-09-09', '2023-09-24']",[15]
151909,"[6066714, 12, 5651282, 3522983]","(0, 0, 0, 0)","['2023-09-10', '2023-09-24']",[14]
78782,"[5555162, 12, 723212, 3146830]","(0, 0, 1, 0)","['2023-09-11', '2023-09-23']",[12]
126330,"[5207912, 12, 3343317, 5207910]","(1, 0, 0, 1)","['2023-09-11', '2024-01-29']",[140]
193677,"[723212, 12, 2481357, 1407471]","(1, 0, 0, 0)","['2023-09-11', '2023-09-13', '2023-09-25']","[2, 12]"
69630,"[678803, 12, 6810709, 3645574]","(0, 0, 1, 1)","['2023-09-12', '2023-10-22']",[40]
176947,"[6055160, 4064129, 1313325, 3719967]","(1, 0, 0, 0)","['2023-09-13', '2023-09-16']",[3]
193677,"[5344737, 723212, 12, 2481357]","(0, 1, 0, 0)","['2023-09-14', '2023-09-21', '2023-09-23', '2023-09-24', '2023-10-10', '2023-10-13']","[7, 2, 1, 16, 3]"
103836,"[4132800, 4747922, 12, 5467629]","(0, 1, 0, 0)","['2023-09-16', '2023-10-15']",[29]
154439,"[1740744, 5531738, 723212, 12]","(0, 0, 1, 0)","['2023-09-16', '2023-10-26']",[40]
125622,"[934984, 879820, 723212, 12]","(0, 0, 1, 0)","['2023-09-18', '2023-10-02']",[14]
152436,"[5653541, 4586620, 12, 5653543]","(1, 0, 0, 1)","['2023-09-18', '2024-01-28', '2024-02-04']","[132, 7]"
128410,"[1837117, 5247587, 12, 5252501]","(0, 1, 0, 0)","['2023-09-19', '2023-09-21']",[2]
12254,"[6780923, 1109196, 12, 7100863]","(0, 1, 0, 1)","['2023-09-20', '2023-09-23', '2023-11-05']","[3, 43]"
25546,"[4987034, 4987035, 12, 2470998]","(1, 1, 0, 0)","['2023-09-22', '2023-11-08']",[47]
188445,"[5626497, 12, 723212, 507645]","(0, 0, 1, 0)","['2023-09-22', '2023-09-23']",[1]
149600,"[5047952, 5603609, 12, 3843685]","(0, 1, 0, 0)","['2023-09-24', '2023-11-15', '2023-12-06', '2024-01-13', '2024-02-19']","[52, 21, 38, 37]"
12254,"[5348522, 1109196, 12, 7100863]","(1, 1, 0, 1)","['2023-09-25', '2024-02-22', '2024-03-06']","[150, 13]"
12254,"[7241824, 1109196, 12, 7100863]","(0, 1, 0, 1)","['2023-09-26', '2023-12-25', '2023-12-26']","[90, 1]"
24715,"[12, 6230797, 2226550, 5710310]","(0, 1, 1, 0)","['2023-09-27', '2023-10-21']",[24]
69435,"[6582557, 12, 3643941, 3643942]","(0, 0, 1, 1)","['2023-09-27', '2023-09-29']",[2]
149600,"[5047952, 5603609, 4824868, 12]","(0, 1, 0, 0)","['2023-09-27', '2024-01-04']",[99]
142857,"[836100, 723212, 12, 1024005]","(0, 1, 0, 0)","['2023-09-28', '2023-09-29', '2023-10-13']","[1, 14]"
12254,"[6104432, 1109196, 12, 7100863]","(0, 1, 0, 1)","['2023-09-29', '2023-10-27']",[28]
177253,"[3141379, 3141380, 1658206, 6633767]","(1, 1, 0, 1)","['2023-09-30', '2023-10-09', '2023-10-22']","[9, 13]"
149600,"[5047952, 5603609, 4601148, 12]","(0, 1, 0, 0)","['2023-10-01', '2023-10-02', '2023-10-09', '2023-10-12']","[1, 7, 3]"
173532,"[4052739, 2798347, 12, 3660135]","(0, 0, 0, 0)","['2023-10-01', '2023-12-24']",[84]
70218,"[1055288, 4660337, 7166660, 1171550]","(0, 1, 0, 0)","['2023-10-02', '2023-10-04']",[2]
69435,"[12, 7280308, 3643941, 3643942]","(0, 0, 1, 1)","['2023-10-04', '2023-10-06', '2023-10-07', '2023-10-08', '2023-10-09']","[2, 1, 1, 1]"
197655,"[12, 7290581, 7290582, 7216919]","(0, 1, 1, 1)","['2023-10-05', '2023-10-06']",[1]
102494,"[6746460, 4477108, 723212, 2331775]","(0, 0, 1, 0)","['2023-10-06', '2023-10-18']",[12]
133194,"[3628704, 3930147, 723212, 12]","(0, 0, 1, 0)","['2023-10-07', '2023-12-22']",[76]
186109,"[1192075, 12, 723212, 5517230]","(0, 0, 1, 0)","['2023-10-07', '2023-11-14', '2023-12-07']","[38, 23]"
186109,"[3942434, 12, 723212, 5517230]","(0, 0, 1, 0)","['2023-10-10', '2023-10-27']",[17]
149600,"[5047952, 5603609, 6810426, 12]","(0, 1, 0, 0)","['2023-10-11', '2023-12-08']",[58]
145811,"[7332513, 7332523, 12, 7332519]","(0, 0, 0, 0)","['2023-10-12', '2023-12-29']",[78]
186109,"[1416757, 12, 723212, 5517230]","(0, 0, 1, 0)","['2023-10-13', '2023-10-19', '2024-01-14']","[6, 87]"
12254,"[12, 1109196, 3012517, 7100863]","(0, 1, 0, 1)","['2023-10-14', '2024-03-17']",[155]
152436,"[4483683, 12, 5653541, 5653543]","(0, 0, 1, 1)","['2023-10-14', '2023-10-15', '2023-10-21']","[1, 6]"
199061,"[4902945, 7309370, 12, 5948948]","(0, 0, 0, 0)","['2023-10-14', '2023-10-15']",[1]
24715,"[619080, 12, 6230797, 2226550]","(0, 0, 1, 1)","['2023-10-15', '2023-11-19']",[35]
149600,"[5047952, 5603609, 7279595, 12]","(0, 1, 0, 0)","['2023-10-15', '2023-11-02']",[18]
186390,"[6701560, 6559228, 12, 6717624]","(0, 0, 0, 0)","['2023-10-15', '2023-10-24']",[9]
13183,"[6372955, 1413475, 1018796, 7093991]","(0, 0, 0, 0)","['2023-10-17', '2024-01-23']",[98]
8187,"[788665, 876836, 12, 739974]","(1, 1, 0, 0)","['2023-10-19', '2023-10-25']",[6]
12254,"[606763, 1109196, 12, 7100863]","(0, 1, 0, 1)","['2023-10-20', '2023-10-30', '2023-11-11']","[10, 12]"
190856,"[783266, 1638986, 12, 1639180]","(0, 0, 0, 0)","['2023-10-21', '2023-10-31']",[10]
180917,"[6491458, 6952907, 6475501, 4104759]","(0, 0, 0, 0)","['2023-10-22', '2024-01-29']",[99]
175410,"[6554944, 12, 6551166, 6551167]","(0, 0, 0, 1)","['2023-10-23', '2023-11-16', '2023-11-28', '2023-12-12', '2023-12-25', '2024-01-12', '2024-01-29', '2024-03-13']","[24, 12, 14, 13, 18, 17, 44]"
192932,"[7150056, 1055288, 1653442, 12]","(1, 0, 0, 0)","['2023-10-24', '2024-01-27']",[95]
181540,"[7128117, 6743451, 12, 723212]","(0, 0, 0, 1)","['2023-10-25', '2023-11-06', '2023-12-25']","[12, 49]"
106099,"[4659456, 7393001, 12, 4861406]","(1, 0, 0, 0)","['2023-10-26', '2023-10-28']",[2]
201129,"[756957, 12, 723212, 6914447]","(0, 0, 1, 0)","['2023-10-26', '2024-02-07']",[104]
2858,"[199472, 846801, 6416314, 7264661]","(0, 0, 1, 0)","['2023-10-27', '2023-10-30']",[3]
69151,"[1474128, 6215105, 7399246, 5727383]","(0, 1, 0, 0)","['2023-10-27', '2023-10-28']",[1]
199119,"[7128117, 723212, 12, 7337869]","(0, 1, 0, 0)","['2023-10-28', '2023-11-04']",[7]
32403,"[1942425, 5531738, 12, 723212]","(0, 0, 0, 1)","['2023-10-29', '2023-11-27', '2023-12-09']","[29, 12]"
109506,"[4743859, 12, 2910395, 7389694]","(1, 0, 0, 1)","['2023-10-30', '2023-11-03', '2023-11-06']","[4, 3]"
149600,"[5047952, 5603609, 4799097, 12]","(0, 1, 0, 0)","['2023-10-30', '2023-12-01', '2024-01-25']","[32, 55]"
169122,"[6081656, 3437107, 6280228, 3944696]","(0, 0, 0, 0)","['2023-11-01', '2023-12-30']",[59]
130524,"[7420128, 7411507, 12, 5294085]","(0, 0, 0, 1)","['2023-11-02', '2023-11-03', '2023-11-05', '2023-11-06']","[1, 2, 1]"
88881,"[4225121, 7426163, 7425916, 4251347]","(0, 0, 0, 0)","['2023-11-03', '2023-11-09']",[6]
149600,"[5047952, 5603609, 3729812, 12]","(0, 1, 0, 0)","['2023-11-03', '2023-11-21']",[18]
149600,"[5047952, 5603609, 4124859, 12]","(0, 1, 0, 0)","['2023-11-06', '2023-11-10', '2023-11-16', '2023-11-22', '2023-12-25']","[4, 6, 6, 33]"
186109,"[1661362, 12, 723212, 5517230]","(0, 0, 1, 0)","['2023-11-06', '2023-11-07', '2023-11-20', '2023-11-29']","[1, 13, 9]"
198947,"[6590992, 12, 4143389, 5348670]","(0, 0, 0, 0)","['2023-11-08', '2023-11-09']",[1]
12254,"[6973555, 1109196, 12, 7100863]","(0, 1, 0, 1)","['2023-11-09', '2023-11-10']",[1]
88032,"[7418336, 12, 3954558, 3696935]","(0, 0, 1, 0)","['2023-11-10', '2023-11-13']",[3]
114196,"[7176153, 3770835, 3656851, 5613750]","(0, 0, 0, 0)","['2023-11-10', '2023-11-16']",[6]
152436,"[7443786, 12, 5653541, 5653543]","(0, 0, 1, 1)","['2023-11-10', '2023-11-13', '2023-11-29', '2023-12-05', '2023-12-07', '2024-01-24']","[3, 16, 6, 2, 48]"
200952,"[6883992, 12, 723212, 7128117]","(0, 0, 1, 0)","['2023-11-10', '2024-01-16']",[67]
103836,"[4132800, 4747922, 12, 942357]","(0, 1, 0, 0)","['2023-11-11', '2023-11-28']",[17]
149600,"[3522448, 5603609, 12, 5047952]","(0, 1, 0, 0)","['2023-11-11', '2023-12-03', '2023-12-05']","[22, 2]"
179594,"[6300313, 3530932, 12, 2348631]","(0, 0, 0, 0)","['2023-11-12', '2023-12-10']",[28]
202945,"[6901123, 12, 7444509, 7444510]","(0, 0, 1, 0)","['2023-11-12', '2023-11-14']",[2]
48681,"[3123432, 3496057, 12, 723212]","(0, 0, 0, 1)","['2023-11-13', '2023-12-04']",[21]
203191,"[7449098, 7449099, 12, 7449106]","(0, 1, 0, 0)","['2023-11-13', '2023-11-14']",[1]
181540,"[12, 6743451, 723212, 7128117]","(0, 0, 1, 0)","['2023-11-14', '2023-11-19']",[5]
56750,"[5531738, 723212, 12, 2138789]","(0, 1, 0, 0)","['2023-11-15', '2023-11-28', '2023-11-30', '2023-12-04', '2023-12-11', '2023-12-16']","[13, 2, 4, 7, 5]"
149600,"[5047952, 5603609, 12, 7458590]","(0, 1, 0, 0)","['2023-11-18', '2023-11-26']",[8]
149600,"[3577016, 5603609, 12, 5047952]","(0, 1, 0, 0)","['2023-11-20', '2024-02-09']",[81]
181141,"[175466, 12, 1332462, 2494839]","(0, 0, 0, 0)","['2023-11-20', '2023-12-28']",[38]
174748,"[6870390, 7473899, 12, 6489606]","(1, 1, 0, 1)","['2023-11-22', '2023-11-23']",[1]
117223,"[836100, 777739, 723212, 12]","(0, 0, 1, 0)","['2023-11-23', '2023-11-27', '2023-12-05']","[4, 8]"
149600,"[5047952, 5603609, 12, 7026933]","(0, 1, 0, 0)","['2023-11-23', '2023-12-12']",[19]
186109,"[704813, 12, 723212, 5517230]","(0, 0, 1, 0)","['2023-11-23', '2023-12-26', '2024-01-31']","[33, 36]"
202185,"[7428597, 7428596, 7428621, 714053]","(1, 1, 0, 0)","['2023-11-23', '2023-11-27']",[4]
204241,"[723212, 12, 3652189, 770895]","(1, 0, 0, 0)","['2023-11-23', '2024-01-11']",[49]
149600,"[4825032, 5603609, 12, 5047952]","(0, 1, 0, 0)","['2023-11-24', '2023-11-25', '2024-01-31', '2024-02-18']","[1, 67, 18]"
174748,"[7473899, 12, 6870390, 6489606]","(1, 0, 1, 1)","['2023-11-24', '2023-11-30']",[6]
164308,"[3061336, 12, 1583949, 3147680]","(0, 0, 0, 0)","['2023-11-25', '2023-12-03']",[8]
12254,"[1109196, 12, 7368838, 7100863]","(1, 0, 0, 1)","['2023-11-27', '2023-11-28', '2023-11-29', '2023-12-01', '2023-12-02', '2023-12-05', '2023-12-06', '2023-12-15', '2023-12-18', '2023-12-20', '2024-01-03', '2024-01-14', '2024-01-26', '2024-02-15', '2024-02-16', '2024-02-19', '2024-03-01']","[1, 1, 2, 1, 3, 1, 9, 3, 2, 14, 11, 12, 20, 1, 3, 11]"
149600,"[5047952, 5603609, 12, 3637165]","(0, 1, 0, 0)","['2023-11-27', '2024-03-08']",[102]
124672,"[4984840, 5515846, 5177587, 5244862]","(0, 0, 0, 0)","['2023-11-29', '2024-01-26']",[58]
203036,"[6527674, 723212, 12, 7442638]","(0, 1, 0, 0)","['2023-11-30', '2023-12-07']",[7]
152436,"[4312496, 12, 5653541, 5653543]","(0, 0, 1, 1)","['2023-12-06', '2024-01-01', '2024-01-26']","[26, 25]"
79717,"[6787290, 6955427, 12, 6713063]","(0, 0, 0, 0)","['2023-12-08', '2024-02-14']",[68]
118038,"[12, 807973, 903062, 7376551]","(0, 0, 0, 1)","['2023-12-08', '2023-12-16']",[8]
100092,"[5531738, 5058795, 12, 723212]","(0, 0, 0, 1)","['2023-12-09', '2024-02-04']",[57]
29628,"[5531738, 723212, 12, 1061573]","(0, 1, 0, 0)","['2023-12-11', '2024-01-06']",[26]
149600,"[5047952, 5603609, 5354714, 12]","(0, 1, 0, 0)","['2023-12-11', '2023-12-22', '2023-12-27', '2023-12-31', '2024-01-03', '2024-01-05', '2024-01-06', '2024-01-07', '2024-01-10', '2024-01-15', '2024-01-17', '2024-01-20', '2024-02-01', '2024-02-15', '2024-03-04', '2024-03-09']","[11, 5, 4, 3, 2, 1, 1, 3, 5, 2, 3, 12, 14, 18, 5]"
24431,"[3995755, 12, 4980917, 4307358]","(0, 0, 0, 0)","['2023-12-12', '2023-12-22', '2024-01-08']","[10, 17]"
205816,"[5531738, 723212, 12, 7516919]","(0, 1, 0, 0)","['2023-12-14', '2024-01-13']",[30]
205816,"[808548, 12, 723212, 7516919]","(0, 0, 1, 0)","['2023-12-15', '2023-12-27']",[12]
149600,"[5047952, 5603609, 4040595, 12]","(0, 1, 0, 0)","['2023-12-16', '2023-12-24']",[8]
204371,"[2670817, 12, 723212, 1866589]","(0, 0, 1, 0)","['2023-12-17', '2023-12-31']",[14]
24431,"[3995755, 12, 4980917, 1399606]","(0, 0, 0, 0)","['2023-12-18', '2023-12-21']",[3]
205816,"[5531738, 12, 723212, 7516919]","(0, 0, 1, 0)","['2023-12-19', '2024-01-06']",[18]
205902,"[1571188, 2805602, 12, 3574367]","(0, 1, 0, 0)","['2023-12-20', '2024-01-19']",[30]
22311,"[7495640, 6829979, 18797, 7550411]","(0, 0, 0, 0)","['2023-12-21', '2023-12-22']",[1]
60802,"[6055160, 3573070, 5694109, 4867326]","(1, 0, 0, 0)","['2023-12-23', '2023-12-27']",[4]
69630,"[6810709, 7083766, 12, 3645574]","(1, 0, 0, 1)","['2023-12-24', '2023-12-29', '2024-01-04', '2024-01-06', '2024-01-26']","[5, 6, 2, 20]"
170866,"[7330833, 3011155, 12, 1550927]","(1, 0, 0, 0)","['2024-01-01', '2024-01-31']",[30]
198947,"[7594835, 12, 904821, 7444231]","(0, 0, 0, 0)","['2024-01-01', '2024-01-04']",[3]
207353,"[7475146, 12, 723212, 187455]","(0, 0, 1, 0)","['2024-01-01', '2024-01-23']",[22]
207945,"[7599265, 12, 723212, 7601591]","(0, 0, 1, 0)","['2024-01-03', '2024-01-05']",[2]
198947,"[12, 904821, 2142334, 7444231]","(0, 0, 0, 0)","['2024-01-06', '2024-01-14']",[8]
207126,"[7567810, 7598955, 12, 7586799]","(1, 0, 0, 0)","['2024-01-06', '2024-01-07']",[1]
79717,"[7617272, 6726810, 12, 6713063]","(0, 0, 0, 0)","['2024-01-09', '2024-02-09']",[31]
12254,"[7614840, 1109196, 12, 7100863]","(0, 1, 0, 1)","['2024-01-10', '2024-02-05', '2024-02-07', '2024-02-08', '2024-03-04', '2024-03-05', '2024-03-07', '2024-03-08', '2024-03-14', '2024-03-15', '2024-03-18']","[26, 2, 1, 25, 1, 2, 1, 6, 1, 3]"
205902,"[1571188, 2805602, 12, 7154087]","(0, 1, 0, 0)","['2024-01-10', '2024-01-13']",[3]
129814,"[7513481, 711634, 705290, 12]","(1, 1, 0, 0)","['2024-01-11', '2024-02-12', '2024-02-20', '2024-02-23', '2024-02-28', '2024-03-09']","[32, 8, 3, 5, 10]"
208497,"[7621363, 12, 7625069, 7617222]","(0, 0, 0, 0)","['2024-01-11', '2024-01-12', '2024-01-13']","[1, 1]"
161637,"[6556730, 7590590, 6591365, 5976469]","(1, 1, 1, 0)","['2024-01-12', '2024-01-14']",[2]
205345,"[5616920, 7504937, 7439438, 7506287]","(0, 0, 0, 0)","['2024-01-12', '2024-01-29', '2024-01-31', '2024-02-22']","[17, 2, 22]"
69630,"[6810709, 12, 3343317, 3645574]","(1, 0, 0, 1)","['2024-01-13', '2024-01-19', '2024-01-20']","[6, 1]"
47031,"[3090072, 12, 723212, 763725]","(0, 0, 1, 0)","['2024-01-19', '2024-01-21']",[2]
108844,"[4723340, 12, 7648230, 4717975]","(1, 0, 0, 1)","['2024-01-19', '2024-01-20', '2024-01-24', '2024-01-26']","[1, 4, 2]"
170866,"[7330833, 12, 1594325, 1550927]","(1, 0, 0, 0)","['2024-01-19', '2024-02-28']",[40]
174874,"[7121496, 2017244, 12, 723212]","(0, 0, 0, 1)","['2024-01-20', '2024-01-21']",[1]
12254,"[5197755, 1109196, 12, 7100863]","(0, 1, 0, 1)","['2024-01-21', '2024-02-06']",[16]
185501,"[7678368, 6396331, 12, 6727199]","(0, 0, 0, 0)","['2024-01-27', '2024-01-31', '2024-02-03']","[4, 3]"
13810,"[6950410, 81639, 12, 6982599]","(0, 0, 0, 0)","['2024-01-28', '2024-02-05']",[8]
182326,"[7635497, 6768123, 723212, 12]","(0, 0, 1, 0)","['2024-01-30', '2024-02-02']",[3]
